id,LAI1,POP1,xcoord,ycoord
"79",4.92307710647583,3.28770756721497,-74.2052333959998,4.86183551
"80",5.8461537361145,3.21198177337646,-74.2034315939998,4.86183551
"81",5.8461537361145,2.79461312294006,-74.2016297919998,4.86183551
"82",8.92307662963867,2.77179455757141,-74.1998279899998,4.86183551
"83",8.92307662963867,3.36604857444763,-74.1980261879998,4.86183551
"84",8.92307662963867,2.33372235298157,-74.1962243859998,4.86183551
"85",12,2.87085199356079,-74.1944225839998,4.86183551
"86",12,2.94334030151367,-74.1926207819998,4.86183551
"87",15.0769233703613,2.60839772224426,-74.1908189799998,4.86183551
"88",15.0769233703613,2.61925506591797,-74.1890171779998,4.86183551
"89",19.0769233703613,2.43854761123657,-74.1872153759998,4.86183551
"90",19.0769233703613,2.29553723335266,-74.1854135739998,4.86183551
"91",19.0769233703613,2.01952242851257,-74.1836117719998,4.86183551
"92",20.9230766296387,1.97588443756104,-74.1818099699997,4.86183551
"93",20.9230766296387,2.10985612869263,-74.1800081679997,4.86183551
"94",21.5384616851807,2.22868895530701,-74.1782063659997,4.86183551
"95",21.5384616851807,3.04068779945374,-74.1764045639997,4.86183551
"96",20,1.13818836212158,-74.1746027619997,4.86183551
"97",20,1.72353744506836,-74.1728009599997,4.86183551
"98",18.7692317962646,1.54516351222992,-74.1709991579997,4.86183551
"99",18.7692317962646,1.44847619533539,-74.1691973559997,4.86183551
"100",18.7692317962646,3.34502100944519,-74.1673955539997,4.86183551
"101",15.3846158981323,4.1599907875061,-74.1655937519997,4.86183551
"102",15.3846158981323,6.60988807678223,-74.1637919499997,4.86183551
"103",13.2307691574097,6.89947652816772,-74.1619901479997,4.86183551
"104",13.2307691574097,6.01168775558472,-74.1601883459997,4.86183551
"105",15.3846158981323,5.91431903839111,-74.1583865439997,4.86183551
"106",15.3846158981323,5.73686170578003,-74.1565847419997,4.86183551
"107",15.3846158981323,3.13373303413391,-74.1547829399997,4.86183551
"108",21.5384616851807,2.54918766021729,-74.1529811379997,4.86183551
"109",21.5384616851807,1.59619927406311,-74.1511793359997,4.86183551
"110",24.615385055542,1.66877520084381,-74.1493775339997,4.86183551
"111",24.615385055542,1.71814119815826,-74.1475757319997,4.86183551
"112",24.9230766296387,1.80724096298218,-74.1457739299997,4.86183551
"113",24.9230766296387,1.80237483978271,-74.1439721279997,4.86183551
"114",24.9230766296387,2.31630682945251,-74.1421703259997,4.86183551
"115",12.6153841018677,2.84965944290161,-74.347575754,4.860033708
"116",12.6153841018677,2.97247505187988,-74.345773952,4.860033708
"117",12.6153841018677,2.89093923568726,-74.34397215,4.860033708
"118",13.2307691574097,2.84638500213623,-74.342170348,4.860033708
"119",13.2307691574097,2.69992613792419,-74.340368546,4.860033708
"120",13.2307691574097,2.6719491481781,-74.338566744,4.860033708
"121",13.5384616851807,2.63792157173157,-74.336764942,4.860033708
"122",13.5384616851807,2.44314980506897,-74.33496314,4.860033708
"123",14.4615383148193,2.60633754730225,-74.333161338,4.860033708
"124",14.4615383148193,2.81821751594543,-74.331359536,4.860033708
"125",14.4615383148193,2.15554547309875,-74.329557734,4.860033708
"126",14.4615383148193,1.87034738063812,-74.327755932,4.860033708
"127",14.4615383148193,1.46909058094025,-74.32595413,4.860033708
"128",14.1538457870483,1.34043562412262,-74.324152328,4.860033708
"129",14.1538457870483,1.31896495819092,-74.322350526,4.860033708
"130",14.4615383148193,1.15093314647675,-74.320548724,4.860033708
"131",14.4615383148193,1.25592315196991,-74.318746922,4.860033708
"132",15.3846158981323,1.28631329536438,-74.31694512,4.860033708
"133",15.3846158981323,1.26569533348083,-74.315143318,4.860033708
"134",15.3846158981323,1.34477424621582,-74.313341516,4.860033708
"135",15.3846158981323,1.40753972530365,-74.3115397139999,4.860033708
"136",15.3846158981323,1.68577003479004,-74.3097379119999,4.860033708
"137",15.3846158981323,1.63118660449982,-74.3079361099999,4.860033708
"138",15.3846158981323,2.42077779769897,-74.3061343079999,4.860033708
"139",16.3076915740967,2.49234533309937,-74.3043325059999,4.860033708
"140",16.3076915740967,2.42832565307617,-74.3025307039999,4.860033708
"141",16.3076915740967,2.48202800750732,-74.3007289019999,4.860033708
"142",15.692307472229,2.67650771141052,-74.2989270999999,4.860033708
"143",15.692307472229,3.29604363441467,-74.2971252979999,4.860033708
"144",15.0769233703613,3.6156861782074,-74.2953234959999,4.860033708
"145",15.0769233703613,3.63155508041382,-74.2935216939999,4.860033708
"146",15.692307472229,3.66056489944458,-74.2917198919999,4.860033708
"147",15.692307472229,3.68351912498474,-74.2899180899999,4.860033708
"148",15.692307472229,5.99468994140625,-74.2881162879999,4.860033708
"149",14.7692308425903,5.52285146713257,-74.2863144859999,4.860033708
"150",14.7692308425903,7.42289972305298,-74.2845126839999,4.860033708
"151",15.0769233703613,3.1271915435791,-74.2827108819999,4.860033708
"152",15.0769233703613,2.7895200252533,-74.2809090799999,4.860033708
"153",16.3076915740967,2.92740345001221,-74.2791072779999,4.860033708
"154",16.3076915740967,2.97903561592102,-74.2773054759999,4.860033708
"155",16.3076915740967,2.65701079368591,-74.2755036739999,4.860033708
"156",17.2307682037354,2.83657431602478,-74.2737018719999,4.860033708
"157",17.2307682037354,3.47317504882813,-74.2719000699999,4.860033708
"158",17.8461532592773,3.79279446601868,-74.2700982679999,4.860033708
"159",17.8461532592773,4.97778654098511,-74.2682964659999,4.860033708
"160",18.1538467407227,5.26221656799316,-74.2664946639999,4.860033708
"161",18.1538467407227,5.11047220230103,-74.2646928619999,4.860033708
"162",18.1538467407227,8.22341251373291,-74.2628910599999,4.860033708
"163",16.9230766296387,8.33371639251709,-74.2610892579999,4.860033708
"164",16.9230766296387,6.94218444824219,-74.2592874559999,4.860033708
"165",13.5384616851807,7.26269721984863,-74.2574856539999,4.860033708
"166",13.5384616851807,9.23471641540527,-74.2556838519999,4.860033708
"167",11.692307472229,8.91746616363525,-74.2538820499999,4.860033708
"168",11.692307472229,5.8269190788269,-74.2520802479999,4.860033708
"169",11.384614944458,4.8116979598999,-74.2502784459999,4.860033708
"170",11.384614944458,4.50922203063965,-74.2484766439999,4.860033708
"171",11.384614944458,2.60918092727661,-74.2466748419998,4.860033708
"172",13.8461542129517,2.45230031013489,-74.2448730399998,4.860033708
"173",13.8461542129517,2.43729305267334,-74.2430712379998,4.860033708
"174",13.2307691574097,2.42961740493774,-74.2412694359998,4.860033708
"175",13.2307691574097,2.2470760345459,-74.2394676339998,4.860033708
"176",13.2307691574097,2.01068258285522,-74.2376658319998,4.860033708
"177",13.2307691574097,2.03115129470825,-74.2358640299998,4.860033708
"178",13.2307691574097,2.93134546279907,-74.2340622279998,4.860033708
"179",11.384614944458,2.86284065246582,-74.2322604259998,4.860033708
"180",11.384614944458,4.37391901016235,-74.2304586239998,4.860033708
"181",7.38461542129517,4.75462245941162,-74.2286568219998,4.860033708
"182",7.38461542129517,7.3684983253479,-74.2268550199998,4.860033708
"183",3.38461542129517,7.12591695785522,-74.2250532179998,4.860033708
"184",3.38461542129517,7.14617776870728,-74.2232514159998,4.860033708
"185",3.38461542129517,5.79933309555054,-74.2214496139998,4.860033708
"186",2.15384602546692,5.66109895706177,-74.2196478119998,4.860033708
"187",2.15384602546692,2.77544951438904,-74.2178460099998,4.860033708
"188",2.76923060417175,3.24331712722778,-74.2160442079998,4.860033708
"189",2.76923060417175,3.4528124332428,-74.2142424059998,4.860033708
"190",4,3.25854587554932,-74.2124406039998,4.860033708
"191",4,3.10492658615112,-74.2106388019998,4.860033708
"192",4,2.79239892959595,-74.2088369999998,4.860033708
"193",4.92307710647583,3.13306379318237,-74.2070351979998,4.860033708
"194",4.92307710647583,3.16187334060669,-74.2052333959998,4.860033708
"195",5.8461537361145,2.95074343681335,-74.2034315939998,4.860033708
"196",5.8461537361145,2.89331007003784,-74.2016297919998,4.860033708
"197",8.92307662963867,3.10422468185425,-74.1998279899998,4.860033708
"198",8.92307662963867,3.39405941963196,-74.1980261879998,4.860033708
"199",8.92307662963867,4.25537490844727,-74.1962243859998,4.860033708
"200",12,4.25133419036865,-74.1944225839998,4.860033708
"201",12,3.53218603134155,-74.1926207819998,4.860033708
"202",15.0769233703613,3.29692339897156,-74.1908189799998,4.860033708
"203",15.0769233703613,2.50115561485291,-74.1890171779998,4.860033708
"204",19.0769233703613,2.46807169914246,-74.1872153759998,4.860033708
"205",19.0769233703613,2.46381521224976,-74.1854135739998,4.860033708
"206",19.0769233703613,2.14140725135803,-74.1836117719998,4.860033708
"207",20.9230766296387,1.96004772186279,-74.1818099699997,4.860033708
"208",20.9230766296387,2.9410285949707,-74.1800081679997,4.860033708
"209",21.5384616851807,2.86083054542542,-74.1782063659997,4.860033708
"210",21.5384616851807,4.58288860321045,-74.1764045639997,4.860033708
"211",20,4.66059064865112,-74.1746027619997,4.860033708
"212",20,1.99745714664459,-74.1728009599997,4.860033708
"213",20,1.82023799419403,-74.1709991579997,4.860033708
"214",18.7692317962646,1.81757116317749,-74.1691973559997,4.860033708
"215",18.7692317962646,3.23503875732422,-74.1673955539997,4.860033708
"216",15.3846158981323,3.30146527290344,-74.1655937519997,4.860033708
"217",15.3846158981323,5.13232660293579,-74.1637919499997,4.860033708
"218",13.2307691574097,5.75730085372925,-74.1619901479997,4.860033708
"219",13.2307691574097,5.06232786178589,-74.1601883459997,4.860033708
"220",13.2307691574097,4.80326128005981,-74.1583865439997,4.860033708
"221",15.3846158981323,5.00376319885254,-74.1565847419997,4.860033708
"222",15.3846158981323,2.31551361083984,-74.1547829399997,4.860033708
"223",21.5384616851807,2.1398937702179,-74.1529811379997,4.860033708
"224",21.5384616851807,1.47087872028351,-74.1511793359997,4.860033708
"225",24.615385055542,1.41441452503204,-74.1493775339997,4.860033708
"226",24.615385055542,1.36576783657074,-74.1475757319997,4.860033708
"227",24.615385055542,1.45179808139801,-74.1457739299997,4.860033708
"228",24.9230766296387,1.48664712905884,-74.1439721279997,4.860033708
"229",24.9230766296387,1.65291702747345,-74.1421703259997,4.860033708
"230",12.307692527771,3.11712574958801,-74.347575754,4.858231906
"231",12.6153841018677,3.14634847640991,-74.345773952,4.858231906
"232",12.6153841018677,3.04298114776611,-74.34397215,4.858231906
"233",12.6153841018677,2.99158620834351,-74.342170348,4.858231906
"234",13.2307691574097,2.9356906414032,-74.340368546,4.858231906
"235",13.2307691574097,2.87932991981506,-74.338566744,4.858231906
"236",13.8461542129517,2.69300389289856,-74.336764942,4.858231906
"237",13.8461542129517,2.37168598175049,-74.33496314,4.858231906
"238",14.1538457870483,2.25115752220154,-74.333161338,4.858231906
"239",14.1538457870483,2.29638147354126,-74.331359536,4.858231906
"240",14.1538457870483,1.78461062908173,-74.329557734,4.858231906
"241",13.8461542129517,1.57604765892029,-74.327755932,4.858231906
"242",13.8461542129517,1.38139462471008,-74.32595413,4.858231906
"243",13.8461542129517,1.43172550201416,-74.324152328,4.858231906
"244",13.8461542129517,1.24990212917328,-74.322350526,4.858231906
"245",14.1538457870483,1.17091238498688,-74.320548724,4.858231906
"246",14.1538457870483,1.17074203491211,-74.318746922,4.858231906
"247",14.7692308425903,1.24665725231171,-74.31694512,4.858231906
"248",14.7692308425903,1.26053416728973,-74.315143318,4.858231906
"249",14.7692308425903,1.28926825523376,-74.313341516,4.858231906
"250",16.3076915740967,1.34674191474915,-74.3115397139999,4.858231906
"251",16.3076915740967,1.55848968029022,-74.3097379119999,4.858231906
"252",16,1.60831725597382,-74.3079361099999,4.858231906
"253",16,2.34416675567627,-74.3061343079999,4.858231906
"254",16.3076915740967,2.5069842338562,-74.3043325059999,4.858231906
"255",16.3076915740967,2.5193042755127,-74.3025307039999,4.858231906
"256",16.3076915740967,2.38258242607117,-74.3007289019999,4.858231906
"257",15.692307472229,2.49882316589355,-74.2989270999999,4.858231906
"258",15.692307472229,2.87208819389343,-74.2971252979999,4.858231906
"259",15.0769233703613,3.48926496505737,-74.2953234959999,4.858231906
"260",15.0769233703613,3.52245593070984,-74.2935216939999,4.858231906
"261",15.692307472229,3.51312851905823,-74.2917198919999,4.858231906
"262",15.692307472229,3.35271286964417,-74.2899180899999,4.858231906
"263",15.692307472229,5.26079082489014,-74.2881162879999,4.858231906
"264",16.9230766296387,5.43098402023315,-74.2863144859999,4.858231906
"265",16.9230766296387,7.33221006393433,-74.2845126839999,4.858231906
"266",16.3076915740967,3.16577243804932,-74.2827108819999,4.858231906
"267",16.3076915740967,3.07452511787415,-74.2809090799999,4.858231906
"268",16.3076915740967,3.16391396522522,-74.2791072779999,4.858231906
"269",16.3076915740967,3.34674191474915,-74.2773054759999,4.858231906
"270",16.3076915740967,2.9118435382843,-74.2755036739999,4.858231906
"271",16.9230766296387,3.00904178619385,-74.2737018719999,4.858231906
"272",16.9230766296387,4.10053539276123,-74.2719000699999,4.858231906
"273",17.2307682037354,4.4307975769043,-74.2700982679999,4.858231906
"274",17.2307682037354,6.45209217071533,-74.2682964659999,4.858231906
"275",16.615385055542,6.31729602813721,-74.2664946639999,4.858231906
"276",16.615385055542,6.13018369674683,-74.2646928619999,4.858231906
"277",16.615385055542,10.707049369812,-74.2628910599999,4.858231906
"278",13.5384616851807,9.6461353302002,-74.2610892579999,4.858231906
"279",13.5384616851807,6.46658229827881,-74.2592874559999,4.858231906
"280",10.4615383148193,7.9686427116394,-74.2574856539999,4.858231906
"281",10.4615383148193,9.99211120605469,-74.2556838519999,4.858231906
"282",8.307692527771,10.0404405593872,-74.2538820499999,4.858231906
"283",8.307692527771,6.22179698944092,-74.2520802479999,4.858231906
"284",8.307692527771,4.9129900932312,-74.2502784459999,4.858231906
"285",8,4.53372955322266,-74.2484766439999,4.858231906
"286",8,2.6467273235321,-74.2466748419998,4.858231906
"287",7.38461542129517,2.68430948257446,-74.2448730399998,4.858231906
"288",7.38461542129517,2.50297093391418,-74.2430712379998,4.858231906
"289",7.07692289352417,2.50708603858948,-74.2412694359998,4.858231906
"290",7.07692289352417,2.20955610275269,-74.2394676339998,4.858231906
"291",7.07692289352417,2.02279019355774,-74.2376658319998,4.858231906
"292",8,2.01413607597351,-74.2358640299998,4.858231906
"293",8,2.72434449195862,-74.2340622279998,4.858231906
"294",7.07692289352417,2.6023280620575,-74.2322604259998,4.858231906
"295",7.07692289352417,4.0466833114624,-74.2304586239998,4.858231906
"296",4.30769205093384,4.33672094345093,-74.2286568219998,4.858231906
"297",4.30769205093384,6.96107482910156,-74.2268550199998,4.858231906
"298",4.30769205093384,7.09129428863525,-74.2250532179998,4.858231906
"299",2.76923060417175,8.11036777496338,-74.2232514159998,4.858231906
"300",2.76923060417175,6.49151849746704,-74.2214496139998,4.858231906
"301",2.46153855323792,5.57448482513428,-74.2196478119998,4.858231906
"302",2.46153855323792,2.68093204498291,-74.2178460099998,4.858231906
"303",4.92307710647583,3.0200572013855,-74.2160442079998,4.858231906
"304",4.92307710647583,3.51038789749146,-74.2142424059998,4.858231906
"305",7.38461542129517,3.13048195838928,-74.2124406039998,4.858231906
"306",7.38461542129517,2.7892017364502,-74.2106388019998,4.858231906
"307",7.38461542129517,2.76394414901733,-74.2088369999998,4.858231906
"308",11.076922416687,3.15019392967224,-74.2070351979998,4.858231906
"309",11.076922416687,3.07600975036621,-74.2052333959998,4.858231906
"310",10.7692308425903,3.03651976585388,-74.2034315939998,4.858231906
"311",10.7692308425903,3.04029560089111,-74.2016297919998,4.858231906
"312",11.384614944458,3.27016711235046,-74.1998279899998,4.858231906
"313",11.384614944458,3.45338082313538,-74.1980261879998,4.858231906
"314",11.384614944458,4.28951835632324,-74.1962243859998,4.858231906
"315",14.7692308425903,4.26342058181763,-74.1944225839998,4.858231906
"316",14.7692308425903,3.37396335601807,-74.1926207819998,4.858231906
"317",16.3076915740967,3.16523480415344,-74.1908189799998,4.858231906
"318",16.3076915740967,2.36813259124756,-74.1890171779998,4.858231906
"319",18.7692317962646,2.3894031047821,-74.1872153759998,4.858231906
"320",18.7692317962646,2.26070666313171,-74.1854135739998,4.858231906
"321",18.7692317962646,2.1465048789978,-74.1836117719998,4.858231906
"322",21.230770111084,2.02053737640381,-74.1818099699997,4.858231906
"323",21.230770111084,2.99901723861694,-74.1800081679997,4.858231906
"324",21.230770111084,2.84616494178772,-74.1782063659997,4.858231906
"325",21.230770111084,4.4987211227417,-74.1764045639997,4.858231906
"326",19.384614944458,4.55889081954956,-74.1746027619997,4.858231906
"327",19.384614944458,2.04749536514282,-74.1728009599997,4.858231906
"328",19.384614944458,1.70562648773193,-74.1709991579997,4.858231906
"329",15.692307472229,1.65606546401978,-74.1691973559997,4.858231906
"330",15.692307472229,3.15573072433472,-74.1673955539997,4.858231906
"331",11.076922416687,2.82731556892395,-74.1655937519997,4.858231906
"332",11.076922416687,3.98907828330994,-74.1637919499997,4.858231906
"333",11.076922416687,4.11299324035645,-74.1619901479997,4.858231906
"334",11.076922416687,3.85468721389771,-74.1601883459997,4.858231906
"335",11.076922416687,3.8930025100708,-74.1583865439997,4.858231906
"336",15.3846158981323,3.91726422309875,-74.1565847419997,4.858231906
"337",15.3846158981323,2.04276180267334,-74.1547829399997,4.858231906
"338",21.230770111084,2.04026746749878,-74.1529811379997,4.858231906
"339",21.230770111084,1.42958033084869,-74.1511793359997,4.858231906
"340",24.3076915740967,1.45790147781372,-74.1493775339997,4.858231906
"341",24.3076915740967,1.38178431987762,-74.1475757319997,4.858231906
"342",24.3076915740967,1.31205534934998,-74.1457739299997,4.858231906
"343",24,1.42473042011261,-74.1439721279997,4.858231906
"344",24,1.51836276054382,-74.1421703259997,4.858231906
"345",12.307692527771,3.19663453102112,-74.347575754,4.856430104
"346",12.6153841018677,3.30093669891357,-74.345773952,4.856430104
"347",12.6153841018677,3.14707732200623,-74.34397215,4.856430104
"348",12.6153841018677,3.15070223808289,-74.342170348,4.856430104
"349",13.2307691574097,2.97965884208679,-74.340368546,4.856430104
"350",13.2307691574097,2.94905519485474,-74.338566744,4.856430104
"351",13.8461542129517,2.87946891784668,-74.336764942,4.856430104
"352",13.8461542129517,2.56418108940125,-74.33496314,4.856430104
"353",14.1538457870483,2.22537970542908,-74.333161338,4.856430104
"354",14.1538457870483,2.09695887565613,-74.331359536,4.856430104
"355",14.1538457870483,1.76100301742554,-74.329557734,4.856430104
"356",13.8461542129517,1.57682347297668,-74.327755932,4.856430104
"357",13.8461542129517,1.44428086280823,-74.32595413,4.856430104
"358",13.8461542129517,1.35880744457245,-74.324152328,4.856430104
"359",13.8461542129517,1.26610028743744,-74.322350526,4.856430104
"360",14.1538457870483,1.22909665107727,-74.320548724,4.856430104
"361",14.1538457870483,1.14558172225952,-74.318746922,4.856430104
"362",14.1538457870483,1.17551755905151,-74.31694512,4.856430104
"363",14.7692308425903,1.22260427474976,-74.315143318,4.856430104
"364",14.7692308425903,1.21977508068085,-74.313341516,4.856430104
"365",16.3076915740967,1.30452620983124,-74.3115397139999,4.856430104
"366",16.3076915740967,1.506716132164,-74.3097379119999,4.856430104
"367",16,1.52710688114166,-74.3079361099999,4.856430104
"368",16,2.12252759933472,-74.3061343079999,4.856430104
"369",16,2.37762260437012,-74.3043325059999,4.856430104
"370",16.3076915740967,2.48790287971497,-74.3025307039999,4.856430104
"371",16.3076915740967,2.4521849155426,-74.3007289019999,4.856430104
"372",15.692307472229,2.39796328544617,-74.2989270999999,4.856430104
"373",15.692307472229,2.63663506507874,-74.2971252979999,4.856430104
"374",15.0769233703613,2.84956073760986,-74.2953234959999,4.856430104
"375",15.0769233703613,2.94033217430115,-74.2935216939999,4.856430104
"376",15.0769233703613,3.03199791908264,-74.2917198919999,4.856430104
"377",15.692307472229,3.00401496887207,-74.2899180899999,4.856430104
"378",15.692307472229,5.3066668510437,-74.2881162879999,4.856430104
"379",16.9230766296387,5.45857763290405,-74.2863144859999,4.856430104
"380",16.9230766296387,7.23490715026855,-74.2845126839999,4.856430104
"381",16.3076915740967,7.63316631317139,-74.2827108819999,4.856430104
"382",16.3076915740967,3.39042186737061,-74.2809090799999,4.856430104
"383",16.3076915740967,3.60213017463684,-74.2791072779999,4.856430104
"384",16.3076915740967,3.69942998886108,-74.2773054759999,4.856430104
"385",16.3076915740967,3.05264377593994,-74.2755036739999,4.856430104
"386",16.9230766296387,3.56761193275452,-74.2737018719999,4.856430104
"387",16.9230766296387,4.89252948760986,-74.2719000699999,4.856430104
"388",17.2307682037354,5.89410257339478,-74.2700982679999,4.856430104
"389",17.2307682037354,7.61539030075073,-74.2682964659999,4.856430104
"390",16.615385055542,7.4714674949646,-74.2664946639999,4.856430104
"391",16.615385055542,7.57112550735474,-74.2646928619999,4.856430104
"392",16.615385055542,13.4036426544189,-74.2628910599999,4.856430104
"393",13.5384616851807,13.5922765731812,-74.2610892579999,4.856430104
"394",13.5384616851807,9.73581981658936,-74.2592874559999,4.856430104
"395",10.4615383148193,8.59889698028564,-74.2574856539999,4.856430104
"396",10.4615383148193,10.5567750930786,-74.2556838519999,4.856430104
"397",8.307692527771,10.108678817749,-74.2538820499999,4.856430104
"398",8.307692527771,7.03882884979248,-74.2520802479999,4.856430104
"399",8.307692527771,5.55975008010864,-74.2502784459999,4.856430104
"400",8,5.08944511413574,-74.2484766439999,4.856430104
"401",8,2.75332546234131,-74.2466748419998,4.856430104
"402",7.38461542129517,2.43154978752136,-74.2448730399998,4.856430104
"403",7.38461542129517,2.42615842819214,-74.2430712379998,4.856430104
"404",7.07692289352417,2.47343587875366,-74.2412694359998,4.856430104
"405",7.07692289352417,2.08813166618347,-74.2394676339998,4.856430104
"406",7.07692289352417,1.80196225643158,-74.2376658319998,4.856430104
"407",8,1.91136276721954,-74.2358640299998,4.856430104
"408",8,2.75602602958679,-74.2340622279998,4.856430104
"409",7.07692289352417,2.68518662452698,-74.2322604259998,4.856430104
"410",7.07692289352417,4.08666610717773,-74.2304586239998,4.856430104
"411",4.30769205093384,4.18364524841309,-74.2286568219998,4.856430104
"412",4.30769205093384,7.09140110015869,-74.2268550199998,4.856430104
"413",4.30769205093384,7.88708066940308,-74.2250532179998,4.856430104
"414",2.76923060417175,7.86323118209839,-74.2232514159998,4.856430104
"415",2.76923060417175,6.42487859725952,-74.2214496139998,4.856430104
"416",2.46153855323792,5.88825941085815,-74.2196478119998,4.856430104
"417",2.46153855323792,2.52993202209473,-74.2178460099998,4.856430104
"418",4.92307710647583,2.81516027450562,-74.2160442079998,4.856430104
"419",4.92307710647583,2.99034810066223,-74.2142424059998,4.856430104
"420",4.92307710647583,2.89785838127136,-74.2124406039998,4.856430104
"421",7.38461542129517,2.93027639389038,-74.2106388019998,4.856430104
